Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Replicate	Seeding Density	IC50	Emax (IC)	AUC (IC)	Curve Fit (IC)	r^2 (IC)	EC50 (IC)	Einf (IC)	Hill Coefficient (IC)	GR50	GRmax	AUC (GR)	Curve Fit (GR)	r^2 (GR)	EC50 (GR)	GRinf	Hill Coefficient (GR)
50105	BT-20	10051-104-1	Lapatinib	7	1250.00	8.8055	0.3992	0.0416	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9461	8.7941	0.0021	3.2103	7.6711	0.1467	0.0627	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9646	11.0135	-0.9959	3.0302
50105	BT-20	10051-104-1	Lapatinib	7	2500.00	7.3028	0.3930	0.0727	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9826	7.3027	0.0000	1.3373	5.2971	0.1551	0.0974	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9887	12.9223	-0.9998	1.2318
50105	BT-20	10051-104-1	Lapatinib	7	5000.00	8.0798	0.4406	0.0875	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9886	6.3967	0.1360	1.3591	8.7475	0.4544	0.0776	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9925	8.8941	-0.0113	1.3465
50105	BT-20	10097-101-1	Erlotinib	7	156.25	Inf	1.0104	-0.0179	flat fit: x = Einf	-0.2342	Inf	1.0104	0.0000	Inf	1.0072	-0.0150	flat fit: x = Einf	-0.1477	Inf	1.0072	0.0000
50105	BT-20	10097-101-1	Erlotinib	7	312.50	Inf	0.9409	-0.0355	flat fit: x = Einf	-0.8424	Inf	0.9409	0.0000	Inf	0.8865	-0.0298	flat fit: x = Einf	-0.2682	Inf	0.8865	0.0000
50105	BT-20	10097-101-1	Erlotinib	7	625.00	Inf	0.7206	0.0379	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9185	3.9361	0.7487	5.0000	Inf	0.6076	0.0547	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93	3.9723	0.6487	5.0000
50105	BT-20	10097-101-1	Erlotinib	7	1250.00	Inf	0.6957	0.0498	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9539	3.4421	0.7120	4.9931	Inf	0.6076	0.0658	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9632	3.4896	0.6289	4.9998
50105	BT-20	10097-101-1	Erlotinib	7	2500.00	108.3324	0.6038	0.1093	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9757	6.0781	0.4277	0.6713	18.1189	0.4874	0.1368	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9777	8.5571	0.1942	0.6552
50105	BT-20	10097-101-1	Erlotinib	7	5000.00	61.3586	0.5905	0.1368	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9752	8.9968	0.3135	0.5137	82.9542	0.6315	0.1162	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9759	19.963	0.2540	0.4979
50105	BT-20	10135-101-1	Linsitinib	7	156.25	Inf	0.5590	0.0296	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9245	10.5591	0.5408	5.0000	21.4506	0.5069	0.0321	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9381	10.9027	0.4830	5.0000
50105	BT-20	10135-101-1	Linsitinib	7	312.50	Inf	0.5385	0.0501	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8742	10.6907	0.5182	5.0000	11.1343	0.1238	0.1085	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8932	10.7281	0.0848	5.0000
50105	BT-20	10135-101-1	Linsitinib	7	625.00	49.1502	0.5302	0.0498	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9431	7.1923	0.4961	2.5263	10.0292	0.3080	0.0809	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9615	7.6442	0.2477	2.5180
50105	BT-20	10135-101-1	Linsitinib	7	1250.00	23.0539	0.5415	0.0545	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9531	23.0522	0.0001	1.3445	16.0733	0.3829	0.0723	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9655	38.0133	-1.0000	1.2763
50105	BT-20	10135-101-1	Linsitinib	7	2500.00	25.3242	0.5421	0.0628	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9688	25.3242	0.0000	1.1094	16.5644	0.3963	0.0784	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9735	45.0401	-1.0000	1.0983
50105	BT-20	10135-101-1	Linsitinib	7	5000.00	38.1651	0.6578	0.0539	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9723	38.1651	0.0000	1.0600	38.3166	0.7008	0.0445	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.978	113.9235	-0.9993	1.0078
50105	BT-20	10236-999-2	17-AAG	7	156.25	0.1001	0.4250	0.4524	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.856	0.0026	0.4913	1.1118	0.0212	0.3189	0.5115	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8106	0.0028	0.4074	0.8328
50105	BT-20	10236-999-2	17-AAG	7	312.50	0.0138	0.3874	0.4759	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9504	0.0046	0.4495	2.1097	0.0045	-0.1734	0.9072	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9493	0.0047	-0.0520	2.0538
50105	BT-20	10236-999-2	17-AAG	7	625.00	0.0107	0.3089	0.5358	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9807	0.0064	0.3578	2.4815	0.0068	-0.0893	0.8243	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9804	0.0068	0.0038	2.3522
50105	BT-20	10236-999-2	17-AAG	7	1250.00	0.0116	0.3089	0.5500	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9966	0.0064	0.3411	1.9228	0.0074	-0.0140	0.7851	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9948	0.0071	0.0454	1.8628
50105	BT-20	10236-999-2	17-AAG	7	2500.00	0.0152	0.2935	0.5386	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9962	0.0099	0.3156	2.3344	0.0114	-0.0260	0.7632	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9957	0.0113	0.0109	2.0762
50105	BT-20	10236-999-2	17-AAG	7	5000.00	0.027	0.3196	0.5011	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9982	0.0163	0.3174	1.9920	0.0291	0.2870	0.5144	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9976	0.0191	0.2831	1.9815
50105	BT-20	10051-104-1	Lapatinib	8	156.25	8.1781	0.4530	0.0002	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9439	5.6398	0.4215	4.9827	6.5782	0.2419	0.0145	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9694	6.0069	0.1807	4.9356
50105	BT-20	10051-104-1	Lapatinib	8	312.50	9.5347	0.4399	-0.0092	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9395	9.5347	0.0000	5.0000	7.0106	-0.3280	0.0412	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9873	8.7333	-1.0000	5.0000
50105	BT-20	10051-104-1	Lapatinib	8	625.00	8.7908	0.4963	0.0117	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9375	3.8443	0.4920	5.0000	4.0077	0.0905	0.0527	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9789	3.8655	0.0826	5.0000
50105	BT-20	10051-104-1	Lapatinib	8	1250.00	9.0203	0.4956	0.0063	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9361	4.2139	0.4889	5.0000	4.5784	0.1510	0.0365	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9754	4.2906	0.1386	4.9999
50105	BT-20	10051-104-1	Lapatinib	8	2500.00	Inf	0.5359	0.0252	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9428	3.5248	0.5216	3.3390	4.6863	0.3077	0.0504	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9711	3.6417	0.2835	3.3185
50105	BT-20	10051-104-1	Lapatinib	8	5000.00	9.5347	0.4891	0.0637	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9867	5.5365	0.2617	1.3630	10.8123	0.5192	0.0573	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.991	7.16	0.2134	1.3501
50105	BT-20	10097-101-1	Erlotinib	8	156.25	Inf	1.0500	-0.0500	flat fit: x = Einf	-Inf	Inf	1.0500	0.0000	Inf	1.0500	-0.0500	flat fit: x = Einf	-Inf	Inf	1.0500	0.0000
50105	BT-20	10097-101-1	Erlotinib	8	312.50	Inf	1.0500	-0.0459	flat fit: x = Einf	-21.7755	Inf	1.0500	0.0000	Inf	1.0500	-0.0500	flat fit: x = Einf	-Inf	Inf	1.0500	0.0000
50105	BT-20	10097-101-1	Erlotinib	8	625.00	Inf	0.9104	-0.0352	flat fit: x = Einf	-0.6176	Inf	0.9104	0.0000	Inf	0.8433	-0.0281	flat fit: x = Einf	-0.0455	Inf	0.8433	0.0000
50105	BT-20	10097-101-1	Erlotinib	8	1250.00	Inf	0.8226	-0.0215	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.7103	11.3369	0.8108	4.7547	Inf	0.7235	-0.0151	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8522	11.1846	0.7083	4.9990
50105	BT-20	10097-101-1	Erlotinib	8	2500.00	Inf	0.6641	0.0624	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.931	5.59	0.5937	1.0930	25.1524	0.5148	0.0928	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9516	7.0602	0.3633	1.0207
50105	BT-20	10097-101-1	Erlotinib	8	5000.00	Inf	0.5821	0.1227	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9913	3.0095	0.4929	0.7880	Inf	0.6234	0.1043	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9926	4.5163	0.5036	0.7527
50105	BT-20	10135-101-1	Linsitinib	8	156.25	22.6687	0.6469	-0.0291	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8643	22.6686	0.0000	5.0000	20.5215	0.5432	-0.0248	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9131	25.5643	-1.0000	5.0000
50105	BT-20	10135-101-1	Linsitinib	8	312.50	24.9753	0.7490	-0.0346	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.7579	24.9751	0.0000	5.0000	18.8397	0.3749	-0.0231	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9418	23.4692	-1.0000	5.0000
50105	BT-20	10135-101-1	Linsitinib	8	625.00	22.6679	0.6469	-0.0339	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8481	22.6677	0.0000	5.0000	18.8557	0.3767	-0.0232	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9416	23.4891	-1.0000	5.0000
50105	BT-20	10135-101-1	Linsitinib	8	1250.00	23.7036	0.6997	-0.0205	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8798	23.7008	0.0003	5.0000	20.2359	0.5209	-0.0206	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9335	25.196	-0.9963	5.0000
50105	BT-20	10135-101-1	Linsitinib	8	2500.00	28.59	0.6453	0.0263	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8968	28.59	0.0000	1.7236	19.7438	0.4871	0.0436	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9237	38.3126	-1.0000	1.6572
50105	BT-20	10135-101-1	Linsitinib	8	5000.00	63.7717	0.7103	0.0427	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9502	63.179	0.0036	0.7800	68.9564	0.7534	0.0356	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9583	172.3672	-0.4985	0.7550
50105	BT-20	10236-999-2	17-AAG	8	156.25	Inf	0.5003	0.1912	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.961	0.004	0.5746	4.9866	0.0064	0.3118	0.2611	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.962	0.0041	0.4291	4.4957
50105	BT-20	10236-999-2	17-AAG	8	312.50	Inf	0.5057	0.2046	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9758	0.0059	0.5217	2.6740	0.0054	-0.1993	0.5246	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.992	0.006	-0.1651	2.7285
50105	BT-20	10236-999-2	17-AAG	8	625.00	0.0076	0.4493	0.2559	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9837	0.0051	0.4309	5.0000	0.0052	0.0035	0.4782	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9914	0.0053	-0.0328	5.0000
50105	BT-20	10236-999-2	17-AAG	8	1250.00	0.0112	0.3406	0.2453	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9844	0.0085	0.3696	5.0000	0.0084	-0.1379	0.4359	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9927	0.0087	-0.0809	5.0000
50105	BT-20	10236-999-2	17-AAG	8	2500.00	0.0163	0.2918	0.2390	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9892	0.0121	0.3180	3.3605	0.0124	-0.1322	0.3817	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9933	0.0131	-0.0895	2.9714
50105	BT-20	10236-999-2	17-AAG	8	5000.00	0.0309	0.2876	0.2297	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9983	0.0205	0.2989	2.2161	0.0338	0.2387	0.2283	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9981	0.0241	0.2537	2.0877
50105	BT-20	10051-104-1	Lapatinib	9	156.25	9.1496	0.3896	0.0088	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9571	9.1495	0.0000	5.0000	6.5757	-0.4640	0.0640	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9909	8.1916	-1.0000	5.0000
50105	BT-20	10051-104-1	Lapatinib	9	312.50	7.4145	0.4244	0.0032	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9489	5.3904	0.3981	4.9893	4.8826	-0.2411	0.0536	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.988	5.3604	-0.2965	4.9871
50105	BT-20	10051-104-1	Lapatinib	9	625.00	5.5378	0.4344	0.0203	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9499	3.7343	0.4303	5.0000	3.8752	0.0549	0.0585	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9805	3.7987	0.0474	5.0000
50105	BT-20	10051-104-1	Lapatinib	9	1250.00	6.9952	0.3994	0.0358	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9604	4.8281	0.2864	2.2939	4.4932	0.0197	0.0761	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9838	5.3451	-0.2302	2.1814
50105	BT-20	10051-104-1	Lapatinib	9	2500.00	7.0566	0.4015	0.0601	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9766	5.2221	0.1923	1.6121	4.4484	0.0866	0.0941	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9852	6.2272	-0.3472	1.5677
50105	BT-20	10051-104-1	Lapatinib	9	5000.00	9.0186	0.4786	0.0761	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9969	5.019	0.2724	1.3426	4.2969	0.1689	0.1187	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9974	5.7832	-0.2371	1.3063
50105	BT-20	10097-101-1	Erlotinib	9	156.25	Inf	0.8335	-0.0225	flat fit: x = Einf	0.0694	Inf	0.8335	0.0000	Inf	0.5642	0.0031	flat fit: x = Einf	0.3323	Inf	0.5642	0.0000
50105	BT-20	10097-101-1	Erlotinib	9	312.50	Inf	0.9260	-0.0369	flat fit: x = Einf	-0.8631	Inf	0.9260	0.0000	Inf	0.8374	-0.0275	flat fit: x = Einf	-0.0199	Inf	0.8374	0.0000
50105	BT-20	10097-101-1	Erlotinib	9	625.00	Inf	0.7739	0.0080	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.651	3.0429	0.8572	5.0000	Inf	0.6379	0.0269	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.6959	3.0505	0.7709	5.0000
50105	BT-20	10097-101-1	Erlotinib	9	1250.00	Inf	0.6654	0.0422	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.932	4.7287	0.6369	2.0558	13.0486	0.4794	0.0772	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9603	4.8364	0.4362	2.0745
50105	BT-20	10097-101-1	Erlotinib	9	2500.00	38.6433	0.5511	0.1206	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9582	5.8291	0.3710	0.7162	8.1005	0.3423	0.1736	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9682	9.2203	-0.0453	0.6705
50105	BT-20	10097-101-1	Erlotinib	9	5000.00	45.295	0.5441	0.1380	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9893	3.1004	0.4322	0.7450	4.5968	0.2801	0.2129	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9898	3.77	0.0669	0.7248
50105	BT-20	10135-101-1	Linsitinib	9	156.25	Inf	0.5851	0.0158	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9496	9.6376	0.5741	5.0000	9.3971	-0.0610	0.0740	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9793	9.7131	-0.0899	5.0000
50105	BT-20	10135-101-1	Linsitinib	9	312.50	Inf	0.5587	-0.0143	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9197	13.1105	0.5053	5.0000	12.7732	0.0369	0.0188	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9808	13.1686	-0.0823	4.9997
50105	BT-20	10135-101-1	Linsitinib	9	625.00	19.5688	0.4870	0.0078	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9512	19.3354	0.0139	2.3449	14.0057	0.1547	0.0319	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9785	23.0438	-0.9991	2.2052
50105	BT-20	10135-101-1	Linsitinib	9	1250.00	21.3991	0.5278	0.0121	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.938	21.3991	0.0000	1.9340	14.6782	0.2512	0.0350	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.968	26.5591	-1.0000	1.8526
50105	BT-20	10135-101-1	Linsitinib	9	2500.00	21.774	0.5253	0.0375	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9667	21.7739	0.0000	1.5544	14.7303	0.3024	0.0562	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9798	30.6387	-1.0000	1.5001
50105	BT-20	10135-101-1	Linsitinib	9	5000.00	28.4875	0.6212	0.0364	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9836	28.4875	0.0000	1.4577	17.2935	0.4121	0.0546	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9858	37.1528	-1.0000	1.4366
50105	BT-20	10236-999-2	17-AAG	9	156.25	0.0296	0.4467	0.2336	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9659	0.0043	0.4941	2.2993	0.0035	-0.3531	0.6105	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9832	0.0042	-0.2560	2.1658
50105	BT-20	10236-999-2	17-AAG	9	312.50	0.0097	0.4411	0.2524	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9859	0.0051	0.4417	3.3301	0.0045	-0.2053	0.5703	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9965	0.005	-0.2053	3.2287
50105	BT-20	10236-999-2	17-AAG	9	625.00	0.0106	0.3352	0.2559	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9869	0.0082	0.3616	5.0000	0.0081	-0.1326	0.4438	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9934	0.0084	-0.0809	5.0000
50105	BT-20	10236-999-2	17-AAG	9	1250.00	0.0115	0.3208	0.2662	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9917	0.0092	0.3319	4.9987	0.0091	-0.1300	0.4449	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9966	0.0095	-0.1080	4.9821
50105	BT-20	10236-999-2	17-AAG	9	2500.00	0.0209	0.2887	0.2420	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9951	0.0143	0.3010	2.4212	0.0144	-0.1249	0.3743	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.997	0.0156	-0.1022	2.3772
50105	BT-20	10236-999-2	17-AAG	9	5000.00	0.0368	0.3080	0.2042	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9982	0.0238	0.3189	2.3291	0.0229	-0.1507	0.3306	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9983	0.0253	-0.1309	2.2680
50238	Hs 578T	10024-101-1	NVP-TAE684	1	156.25	1.0896	0.1729	0.1935	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9877	0.9142	0.1917	2.7563	0.7963	-0.4292	0.3369	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9944	1.0035	-0.3985	2.5336
50238	Hs 578T	10024-101-1	NVP-TAE684	1	312.50	1.2531	0.2010	0.1738	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9878	1.0161	0.2292	2.9262	1.0023	-0.2678	0.2714	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9922	1.2019	-0.2491	2.2256
50238	Hs 578T	10024-101-1	NVP-TAE684	1	625.00	1.37	0.1572	0.2242	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9823	1.1653	0.1032	1.4286	0.8213	-0.4361	0.3659	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9893	1.3702	-0.5406	1.4320
50238	Hs 578T	10024-101-1	NVP-TAE684	1	1250.00	1.5883	0.2031	0.2137	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.995	1.2337	0.1298	1.1900	0.9492	-0.2623	0.3132	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9968	1.5549	-0.4048	1.2018
50238	Hs 578T	10024-101-1	NVP-TAE684	1	2500.00	2.1554	0.2345	0.1978	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9988	1.6821	0.1142	1.0459	0.6964	-0.5139	0.3925	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9987	1.6711	-0.7502	1.0470
50238	Hs 578T	10024-101-1	NVP-TAE684	1	5000.00	7.6201	0.4454	0.1294	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9918	7.62	0.0000	0.7540	0.1197	-0.9558	0.7468	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9655	0.5011	-1.0000	0.7673
50238	Hs 578T	10049-101-1	PLX-4720	1	156.25	Inf	0.6062	0.0080	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.6475	14.7271	0.5206	4.9871	16.8572	0.3963	0.0291	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.652	14.215	0.2868	4.9998
50238	Hs 578T	10049-101-1	PLX-4720	1	312.50	20.9105	0.5507	-0.0211	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9191	20.9105	0.0000	5.0000	18.8801	0.3808	-0.0148	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9533	23.5195	-1.0000	5.0000
50238	Hs 578T	10049-101-1	PLX-4720	1	625.00	17.3658	0.4761	0.0214	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9568	10.9385	0.4504	5.0000	12.1566	0.1961	0.0438	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9753	11.3243	0.1493	5.0000
50238	Hs 578T	10049-101-1	PLX-4720	1	1250.00	Inf	0.5652	-0.0035	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9326	11.9064	0.5327	5.0000	15.4212	0.3990	0.0071	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9606	12.1242	0.3498	5.0000
